Cond,Soil,Temp,Soil,Prerinse,Step,
17/09/12,0.752199074074074,???,???,???,???,???,E3/10,C3/30,G3*100,Caustic Preflush,
17/09/12,0.8528935185185186,0.0,2.28,6.0,58.6,1.0,E177/10,C177/30,G177*100,
17/09/12,0.8534722222222223,0.0,2.3,6.0,57.8,1.0,E178/10,C178/30,G178*100,
17/09/12,0.854050925925926,0.0,2.31,6.0,57.6,1.0,E179/10,C179/30,G179*100,
17/09/12,0.8546296296296297,0.0,2.42,6.0,58.9,1.0,E180/10,C180/30,G180*100,
17/09/12,0.8552083333333332,0.0,2.28,6.0,59.0,1.0,E181/10,C181/30,G181*100,
17/09/12,0.855787037037037,0.0,2.29,6.0,58.1,1.0,E182/10,C182/30,G182*100,
17/09/12,0.8563657407407407,0.0,2.31,6.0,57.6,1.0,E183/10,C183/30,G183*100,
17/09/12,0.8569444444444444,0.0,2.42,6.0,58.5,1.0,E184/10,C184/30,G184*100,
17/09/12,0.8575231481481481,0.0,2.29,6.0,58.6,1.0,E185/10,C185/30,G185*100,
17/09/12,0.8581018518518518,0.0,2.28,6.0,58.5,1.0,E186/10,C186/30,G186*100,
17/09/12,0.8586805555555556,0.0,2.28,6.0,58.3,1.0,E187/10,C187/30,G187*100,
17/09/12,0.8592592592592593,0.0,2.44,6.0,58.5,1.0,E188/10,C188/30,G188*100,
17/09/12,0.859837962962963,0.0,2.3,6.0,58.2,1.0,E189/10,C189/30,G189*100,
17/09/12,0.8604166666666666,0.0,2.32,6.0,57.9,1.0,E190/10,C190/30,G190*100,
17/09/12,0.8609953703703703,0.0,2.31,6.0,58.1,1.0,E191/10,C191/30,G191*100,
17/09/12,0.861574074074074,0.0,2.42,6.0,58.9,1.0,E192/10,C192/30,G192*100,
17/09/12,0.8621527777777778,0.0,2.27,5.0,58.9,1.0,E193/10,C193/30,G193*100,
17/09/12,0.8627314814814815,0.0,2.27,5.0,58.3,1.0,E194/10,C194/30,G194*100,
17/09/12,0.8633101851851852,0.0,2.31,6.0,58.0,1.0,E195/10,C195/30,G195*100,
17/09/12,0.8638888888888889,0.0,2.5,6.0,58.3,1.0,E196/10,C196/30,G196*100,
17/09/12,0.8644675925925926,0.0,2.29,6.0,58.3,1.0,E197/10,C197/30,G197*100,
17/09/12,0.8650462962962964,0.0,2.29,6.0,58.3,1.0,E198/10,C198/30,G198*100,
17/09/12,0.865625,0.0,2.31,6.0,58.4,1.0,E199/10,C199/30,G199*100,
17/09/12,0.8662037037037037,0.0,2.44,6.0,58.9,1.0,E200/10,C200/30,G200*100,
17/09/12,0.8667824074074074,0.0,2.25,5.0,58.9,1.0,E201/10,C201/30,G201*100,
17/09/12,0.8673611111111111,0.0,2.27,5.0,57.9,1.0,E202/10,C202/30,G202*100,
17/09/12,0.8679398148148149,0.0,2.31,6.0,57.7,1.0,E203/10,C203/30,G203*100,
17/09/12,0.8685185185185186,0.0,2.48,6.0,58.8,1.0,E204/10,C204/30,G204*100,
17/09/12,0.8690972222222223,0.0,2.29,5.0,58.7,1.0,E205/10,C205/30,G205*100,
17/09/12,0.869675925925926,0.0,2.28,5.0,58.4,1.0,E206/10,C206/30,G206*100,
17/09/12,0.8702546296296297,0.0,2.33,6.0,58.0,1.0,E207/10,C207/30,G207*100,
17/09/12,0.8708333333333332,0.0,2.48,6.0,58.1,1.0,E208/10,C208/30,G208*100,
17/09/12,0.871412037037037,0.0,2.3,6.0,58.0,1.0,E209/10,C209/30,G209*100,
17/09/12,0.8719907407407407,0.0,2.3,5.0,58.2,1.0,E210/10,C210/30,G210*100,
17/09/12,0.8725694444444444,0.0,2.31,6.0,58.4,1.0,E211/10,C211/30,G211*100,
17/09/12,0.8731481481481481,0.0,2.44,6.0,58.9,1.0,E212/10,C212/30,G212*100,
